Wall time,Step,Value
1747582264.0490723,465,1500929.0
1747582606.325323,1132,1503201.0
1747583022.5710897,1940,1505894.0
1747583409.1410954,2693,1508382.0
1747584143.726604,4121,1513046.0
1747584744.907677,5295,1516318.0
1747584825.8849268,5454,1516499.0
1747585018.6489685,5832,1516967.0
1747585035.8626354,5866,1517002.0
1747585102.521201,5997,1517145.0
1747585131.0611699,6053,1517222.0
1747585245.9903502,6279,1517453.0
1747585274.0883958,6334,1517532.0
1747585476.236764,6730,1518023.0
1747585609.7416914,6991,1518383.0
1747585850.3756022,7464,1518968.0
1747585943.565586,7644,1519540.0
1747586278.251282,8291,1521669.0
1747586414.0053704,8554,1522517.0
1747586486.4450998,8694,1522996.0
1747586774.601175,9252,1524830.0
1747587011.5695462,9712,1526301.0
1747587032.6931157,9753,1526448.0
1747587076.1250746,9837,1526718.0
1747587133.897221,9949,1527077.0
1747587149.358216,9979,1527213.0
1747587259.6318033,10191,1527880.0
1747587390.3406456,10445,1528397.0
1747587493.1851456,10645,1528666.0
1747587688.0444963,11023,1529809.0
1747588098.7821844,11819,1532531.0
1747588206.089116,12027,1533241.0
1747588373.448242,12354,1533818.0
1747588435.8399758,12476,1533979.0
1747588654.8677173,12905,1534804.0
1747588857.147498,13304,1535473.0
1747588967.8551743,13522,1535707.0
1747589195.4415941,13971,1536235.0
1747589538.2608745,14645,1536964.0
1747590360.5731301,16241,1541560.0
1747590681.1812057,16866,1542832.0
1747590689.8575463,16883,1542855.0
1747591326.013847,18121,1546638.0
1747591510.997762,18481,1547864.0
1747591885.4649293,19209,1550160.0
1747591941.4934847,19319,1550368.0
1747592033.9135926,19501,1550733.0
1747592092.7604265,19617,1550971.0
1747592715.2236812,20841,1552554.0
1747592933.1140246,21267,1553111.0
1747593394.317865,22162,1555254.0
1747593673.60621,22702,1557000.0
1747594583.7199655,24469,1561987.0
1747594732.6040955,24758,1562957.0
1747594825.029141,24938,1563417.0
1747595082.900413,25444,1564176.0
1747595186.9484456,25649,1564392.0
1747596029.915563,27308,1566265.0
1747596331.4601858,27894,1568123.0
1747597057.5969617,29310,1571942.0
1747597150.267768,29490,1572516.0
1747597188.846183,29565,1572765.0
1747597225.5536156,29636,1572987.0
1747597246.5476127,29677,1573123.0
1747597440.950201,30055,1574362.0
1747597567.0671906,30300,1575233.0
1747598121.4091494,31376,1578739.0
1747598139.1099458,31410,1578851.0
1747598860.308022,32811,1582897.0
1747599363.4871979,33803,1584128.0
1747599394.4311864,33864,1584188.0
1747599947.153696,34951,1585378.0
1747600044.821085,35140,1585976.0
1747600219.401582,35477,1587081.0
1747600257.8395698,35551,1587314.0
1747600336.3743885,35704,1587795.0
1747600848.0206265,36694,1590999.0
1747600949.473125,36891,1591676.0
1747601003.5797772,36996,1592024.0
1747601039.4281518,37065,1592243.0
1747601353.5478475,37674,1594233.0
1747601392.3204074,37749,1594471.0
1747601722.4414203,38387,1596564.0
1747601955.82203,38839,1597789.0
1747602049.751827,39025,1598036.0
1747602336.1430643,39588,1598674.0
1747602399.187786,39712,1598812.0
1747602665.3557296,40236,1599391.0
1747602713.9856408,40332,1599497.0
1747602819.5851457,40540,1599735.0
1747602858.6437156,40617,1599830.0
1747603023.6776252,40942,1600224.0
1747603298.3566933,41473,1601487.0
1747603578.7049332,42012,1603065.0
1747603640.8570988,42131,1603389.0
1747603848.324015,42535,1604186.0
1747604205.7371235,43231,1606317.0
1747604732.2331817,44255,1609673.0
1747604746.6536543,44283,1609764.0
1747604780.5250719,44349,1610003.0
1747604839.4821677,44463,1610360.0
1747604966.9937584,44711,1611174.0
1747604973.66912,44724,1611211.0
1747604976.7677388,44730,1611231.0
1747606078.1582606,46890,1615282.0
1747606165.9525638,47063,1615551.0
1747606168.1874352,47067,1615560.0
1747606176.2766948,47083,1615579.0
1747606224.5130904,47178,1615710.0
1747606288.6192133,47304,1615843.0
1747606453.5331173,47625,1616639.0
1747606645.458196,47999,1617671.0
1747606742.329901,48189,1617946.0
1747606771.7944467,48247,1618040.0
