Wall time,Step,Value
1747582264.0490234,465,60.0
1747582606.325273,1132,60.0
1747583022.5710413,1940,60.0
1747583409.1410465,2693,60.0
1747584143.7264402,4121,60.0
1747584744.907492,5295,60.0
1747584825.8848512,5454,60.0
1747585018.6483848,5832,60.0
1747585035.8624237,5866,60.0
1747585102.520993,5997,60.0
1747585131.0609627,6053,60.0
1747585245.9903026,6279,60.0
1747585274.088184,6334,60.0
1747585476.2365222,6730,60.0
1747585609.7414854,6991,60.0
1747585850.3755527,7464,60.0
1747585943.5655372,7644,60.0
1747586278.2512338,8291,60.0
1747586414.0053213,8554,60.0
1747586486.4450521,8694,60.0
1747586774.6011262,9252,60.0
1747587011.5694933,9712,60.0
1747587032.6930673,9753,60.0
1747587076.1250265,9837,60.0
1747587133.897173,9949,60.0
1747587149.3581676,9979,60.0
1747587259.6317542,10191,60.0
1747587390.3405933,10445,60.0
1747587493.185095,10645,60.0
1747587688.0444467,11023,60.0
1747588098.7821348,11819,60.0
1747588206.0890665,12027,60.0
1747588373.448193,12354,60.0
1747588435.839927,12476,60.0
1747588654.867668,12905,60.0
1747588857.1474488,13304,60.0
1747588967.855097,13522,60.0
1747589195.441382,13971,60.0
1747589538.2607934,14645,60.0
1747590360.573082,16241,60.0
1747590681.1811569,16866,60.0
1747590689.857484,16883,60.0
1747591326.0137982,18121,60.0
1747591510.9977126,18481,60.0
1747591885.4648795,19209,60.0
1747591941.4934366,19319,60.0
1747592033.91354,19501,60.0
1747592092.7603784,19617,60.0
1747592715.2236054,20841,60.0
1747592933.113976,21267,60.0
1747593394.3178167,22162,60.0
1747593673.6061618,22702,60.0
1747594583.7199163,24469,60.0
1747594732.6040432,24758,60.0
1747594825.0290916,24938,60.0
1747595082.900193,25444,60.0
1747595186.9483972,25649,60.0
1747596029.9153507,27308,60.0
1747596331.460134,27894,60.0
1747597057.5969133,29310,60.0
1747597150.2677193,29490,60.0
1747597188.8461344,29565,60.0
1747597225.553568,29636,60.0
1747597246.5475655,29677,60.0
1747597440.9501526,30055,60.0
1747597567.0671408,30300,60.0
1747598121.4091003,31376,60.0
1747598139.109898,31410,60.0
1747598860.3079736,32811,60.0
1747599363.4869199,33803,60.0
1747599394.4310472,33864,60.0
1747599947.1536472,34951,60.0
1747600044.8210368,35140,60.0
1747600219.4015293,35477,60.0
1747600257.8395133,35551,60.0
1747600336.374339,35704,60.0
1747600848.020567,36694,60.0
1747600949.4730754,36891,60.0
1747601003.5797286,36996,60.0
1747601039.4281034,37065,60.0
1747601353.5477965,37674,60.0
1747601392.3203585,37749,60.0
1747601722.44137,38387,60.0
