Wall time,Step,Value
1747978146.857138,244,0.0012914288090541959
1747978259.487338,465,0.0012910751393064857
1747978305.801205,556,0.0012909119250252843
1747978357.8214674,658,0.0012907214695587754
1747978432.3011262,804,0.0012904767645522952
1747978545.3161802,1026,0.0012900824658572674
1747978599.2531455,1132,0.0012898786226287484
1747978765.5874856,1458,0.001289294334128499
1747978792.3132408,1510,0.0012892128434032202
1747979012.909095,1940,0.0012884660391137004
1747979023.3741634,1960,0.0012884660391137004
1747979305.2932217,2503,0.0012884660391137004
1747979403.622355,2693,0.0012883166782557964
1747979415.9171627,2717,0.001288262428715825
1747979694.285572,3265,0.0012870142236351967
1747979847.2185917,3566,0.0012863229494541883
1747980129.5312567,4121,0.0012850766070187092
1747980160.0278842,4181,0.0012849277118220925
1747980671.454611,5187,0.001282601268030703
1747980709.61033,5262,0.0012824255973100662
1747980726.2841668,5295,0.0012823715806007385
1747980760.2685487,5362,0.0012822094140574336
1747980806.9738722,5454,0.0012819933472201228
1747980916.4779873,5667,0.001281966338865459
1747981001.4943862,5832,0.001281966338865459
1747981019.0050256,5866,0.001281966338865459
1747981078.076154,5981,0.001281966338865459
1747981086.301126,5997,0.001281966338865459
1747981115.0262005,6053,0.001281966338865459
1747981231.5012164,6279,0.001281966338865459
1747981259.99767,6334,0.001281966338865459
1747981464.418498,6730,0.001281966338865459
1747981526.2344308,6850,0.001281966338865459
1747981598.9530919,6991,0.001281966338865459
1747981828.0731034,7436,0.001281966338865459
1747981842.567421,7464,0.001281966338865459
1747981935.4087036,7644,0.001281966338865459
1747981979.8040967,7730,0.001281966338865459
1747982267.0828152,8291,0.001281237113289535
1747982397.875089,8548,0.0012806432787328959
1747982400.9091177,8554,0.001280629774555564
1747982433.3750126,8618,0.0012804814614355564
1747982472.2232802,8694,0.0012803060235455632
1747982501.694731,8752,0.0012801710981875658
1747982513.9818747,8776,0.00128011719789356
1747982705.5371072,9152,0.0012792408233508468
1747982756.3236644,9252,0.0012790117179974914
1747982776.1250257,9291,0.0012789174215868115
1747982794.4299061,9327,0.0012788365129381418
1747982810.6608343,9359,0.0012787692248821259
1747982990.7913682,9712,0.0012779475655406713
1747983011.627378,9753,0.0012778532691299915
1747983054.4523585,9837,0.0012776514049619436
1747983083.6835778,9894,0.0012775168288499117
1747983095.3134654,9917,0.0012774629285559058
1747983111.5266593,9949,0.001277382136322558
1747983126.7528286,9979,0.001277314848266542
1747983169.4555304,10063,0.001277126488275826
1747983198.9169538,10121,0.001276991912163794
1747983234.382478,10191,0.00127683044411242
1747983363.4595447,10445,0.0012762387050315738
1747983401.332099,10518,0.0012760773533955216
1747983465.8581557,10645,0.0012757816584780812
1747983660.1504579,11023,0.001275499351322651
1747983709.0210037,11118,0.001275499351322651
1747984070.6623118,11819,0.001275499351322651
1747984095.3811746,11867,0.001275499351322651
1747984177.7491136,12027,0.001275499351322651
1747984203.2446759,12076,0.001275499351322651
1747984346.6492708,12354,0.001275499351322651
1747984409.3413236,12476,0.001275499351322651
1747984630.5891528,12905,0.001275499351322651
1747984836.1978593,13304,0.0012752843322232366
1747984878.9257977,13388,0.001275096321478486
1747984946.9945064,13522,0.0012747873552143574
1747984961.1964703,13550,0.0012747201835736632
1747985008.1621342,13642,0.0012745052808895707
1747985010.6955485,13647,0.0012744918931275606
1747985089.3728352,13802,0.0012741293758153915
1747985113.296015,13849,0.0012740354286506772
1747985175.4624248,13971,0.0012737400829792023
1747985213.5206597,14046,0.0012735790805891156
1747985285.6773832,14188,0.0012732570758089423
1747985517.8849876,14645,0.0012721976963803172
1747985568.7528858,14745,0.0012719564838334918
1747985622.6539059,14851,0.0012717152712866664
1747985629.2287536,14864,0.0012716884957626462
1747985731.1346717,15065,0.0012712195748463273
1747985886.7305539,15371,0.0012705232948064804
1747986008.0705307,15610,0.0012699612416327
1747986330.2493098,16241,0.0012690650764852762
1747986635.851926,16834,0.0012690650764852762
1747986652.200197,16866,0.0012690650764852762
1747986660.820277,16883,0.0012690650764852762
1747986673.123228,16907,0.0012690650764852762
1747986693.5815344,16947,0.0012690650764852762
1747987299.309769,18121,0.0012690650764852762
1747987303.457977,18129,0.0012690650764852762
1747987307.582789,18137,0.0012690650764852762
