Wall time,Step,Value
1747978146.8575373,244,353.06201171875
1747978259.4876454,465,357.0475158691406
1747978305.801585,556,382.9966735839844
1747978357.8217735,658,356.1510009765625
1747978432.3014917,804,350.5565490722656
1747978545.3165407,1026,369.16375732421875
1747978599.2535293,1132,353.68341064453125
1747978765.5878606,1458,363.86553955078125
1747978792.3136034,1510,359.32574462890625
1747979012.909562,1940,359.5434875488281
1747979023.3745255,1960,359.5434875488281
1747979305.2937303,2503,359.5434875488281
1747979403.6227274,2693,344.79083251953125
1747979415.9175463,2717,363.46258544921875
1747979694.2868798,3265,368.96453857421875
1747979847.2199817,3566,388.3281555175781
1747980129.5329483,4121,357.8329162597656
1747980160.0294228,4181,355.6566162109375
1747980671.4551883,5187,382.37982177734375
1747980709.6113932,5262,348.3629150390625
1747980726.285029,5295,352.314697265625
1747980760.2699642,5362,355.11749267578125
1747980806.9746437,5454,371.201416015625
1747980916.478351,5667,352.7567138671875
1747981001.494787,5832,352.7567138671875
1747981019.0053859,5866,352.7567138671875
1747981078.07651,5981,352.7567138671875
1747981086.3014934,5997,352.7567138671875
1747981115.0265603,6053,352.7567138671875
1747981231.5015821,6279,352.7567138671875
1747981259.9980726,6334,352.7567138671875
1747981464.4188633,6730,352.7567138671875
1747981526.2347853,6850,352.7567138671875
1747981598.9534557,6991,352.7567138671875
1747981828.073478,7436,352.7567138671875
1747981842.5677972,7464,352.7567138671875
1747981935.409108,7644,352.7567138671875
1747981979.8044646,7730,352.7567138671875
1747982267.0841486,8291,369.9989929199219
1747982397.875627,8548,362.35040283203125
1747982400.9105208,8554,373.46990966796875
1747982433.3761039,8618,339.8777770996094
1747982472.2247834,8694,358.7518310546875
1747982501.6961522,8752,351.3284912109375
1747982513.983346,8776,366.82696533203125
1747982705.5384681,9152,349.4079284667969
1747982756.3248427,9252,360.421630859375
1747982776.126111,9291,374.957275390625
1747982794.4312274,9327,351.4637756347656
1747982810.66131,9359,355.9354248046875
1747982990.7929783,9712,354.385986328125
1747983011.627977,9753,339.06781005859375
1747983054.4537687,9837,348.7268371582031
1747983083.6849349,9894,350.5015869140625
1747983095.314945,9917,368.8301086425781
1747983111.5279202,9949,359.76177978515625
1747983126.754283,9979,346.9420166015625
1747983169.4566543,10063,351.64813232421875
1747983198.918369,10121,356.4494323730469
1747983234.38535,10191,364.7440490722656
1747983363.460062,10445,338.7607421875
1747983401.332556,10518,333.0531005859375
1747983465.8595543,10645,355.15777587890625
1747983660.1508968,11023,360.0760803222656
1747983709.0213785,11118,360.0760803222656
1747984070.6627405,11819,360.0760803222656
1747984095.3815534,11867,360.0760803222656
1747984177.7494857,12027,360.0760803222656
1747984203.2450871,12076,360.0760803222656
1747984346.6496434,12354,360.0760803222656
1747984409.341825,12476,360.0760803222656
1747984630.5895436,12905,360.0760803222656
1747984836.1982846,13304,385.3857421875
1747984878.927688,13388,374.404296875
1747984946.995796,13522,368.1204833984375
1747984961.1979506,13550,349.30950927734375
1747985008.163453,13642,366.1497802734375
1747985010.6971018,13647,364.5853271484375
1747985089.3742433,13802,352.80596923828125
1747985113.2974138,13849,365.97747802734375
1747985175.4638166,13971,348.7923889160156
1747985213.5223353,14046,358.74273681640625
1747985285.6789489,14188,352.6119079589844
1747985517.8864403,14645,345.1732177734375
1747985568.7535248,14745,346.61590576171875
1747985622.6559303,14851,376.9471130371094
1747985629.2324631,14864,349.67803955078125
1747985731.136687,15065,351.59820556640625
1747985886.7310498,15371,348.70977783203125
1747986008.0719235,15610,369.1561279296875
1747986330.2496738,16241,349.81390380859375
1747986635.8525827,16834,349.81390380859375
1747986652.2005641,16866,349.81390380859375
1747986660.8208675,16883,349.81390380859375
1747986673.123597,16907,349.81390380859375
1747986693.5819254,16947,349.81390380859375
1747987299.3101456,18121,349.81390380859375
1747987303.458346,18129,349.81390380859375
1747987307.583202,18137,349.81390380859375
1747987484.6260283,18481,349.81390380859375
1747987625.7124324,18759,373.87890625
1747987628.7722638,18765,349.0616149902344
1747987644.1513946,18795,340.59417724609375
1747987803.6947424,19109,352.52691650390625
1747987854.4947884,19209,351.1529541015625
1747987910.4179752,19319,363.5390625
1747987940.0382574,19377,352.38641357421875
1747988002.9499025,19501,361.18115234375
1747988025.7515821,19546,366.2765197753906
1747988061.903286,19617,366.21875
1747988255.703209,19999,366.52667236328125
1747988569.8825583,20618,350.9983825683594
1747988584.1281817,20646,342.0153503417969
1747988683.095211,20841,332.20709228515625
1747988747.6669285,20968,357.4840087890625
1747988782.1951153,21036,358.54937744140625
1747988790.3421218,21052,359.17950439453125
1747988830.2550218,21129,338.941650390625
1747988900.3351488,21267,354.6705627441406
1747989111.2955244,21676,366.89593505859375
1747989311.3734121,22063,366.89593505859375
1747989362.2068222,22162,366.89593505859375
1747989639.8606489,22702,366.89593505859375
1747989830.326284,23071,366.89593505859375
1747989848.2731626,23106,366.89593505859375
1747990051.4574523,23500,366.89593505859375
1747990499.678469,24378,364.5047607421875
1747990545.9383652,24469,356.7553405761719
1747990672.6971118,24718,358.81292724609375
1747990692.996345,24758,368.34161376953125
1747990728.7618828,24828,345.27923583984375
1747990784.5357,24938,348.1744384765625
1747990811.5577936,24991,345.6146240234375
1747990872.8512983,25112,355.7063903808594
1747991041.4540696,25444,352.5224304199219
1747991145.4733734,25649,332.74237060546875
1747991287.4051347,25929,352.5821533203125
1747991515.3960183,26377,352.8462829589844
1747991654.2229998,26646,352.8462829589844
1747991741.3700097,26816,352.8462829589844
1747991842.829462,27014,352.8462829589844
