Wall time,Step,Value
1748330361.1433353,18,111999.0
1748330375.8475416,47,111999.0
1748330383.466197,62,111999.0
1748330383.9730895,63,111999.0
1748330388.0411098,71,111999.0
1748330397.1731308,89,111999.0
1748330404.2971191,103,111999.0
1748330406.3250773,107,111999.0
1748330416.9842565,128,111999.0
1748330418.001131,130,111999.0
1748330431.769185,157,111999.0
1748330433.2903564,160,111999.0
1748330435.312143,164,111999.0
1748330439.3603463,172,111999.0
1748330449.0092747,191,111999.0
1748330455.1132116,203,111999.0
1748330468.3141654,229,111999.0
1748330475.9208844,244,111999.0
1748330476.4291096,245,111999.0
1748330483.529088,259,111999.0
1748330489.6338081,271,111999.0
1748330495.2081587,282,111999.0
1748330496.7337668,285,111999.0
1748330512.4770658,316,111999.0
1748330513.9970691,319,111999.0
1748330527.709097,346,111999.0
1748330533.79706,358,111999.0
1748330537.8454373,366,111999.0
1748330544.1028187,378,112000.0
1748330548.1612206,386,112002.0
1748330556.2606375,402,112004.0
1748330562.8551674,415,112006.0
1748330573.576442,436,112008.0
1748330574.07884,437,112008.0
1748330578.6718068,446,112010.0
1748330586.3450975,461,112012.0
1748330588.413181,465,112012.0
1748330593.4890933,475,112014.0
1748330596.025694,480,112015.0
1748330596.528825,481,112015.0
1748330611.26016,510,112019.0
1748330622.957235,533,112022.0
1748330625.4891224,538,112022.0
1748330626.5203116,540,112023.0
1748330634.6617362,556,112025.0
1748330637.70909,562,112025.0
1748330651.9972813,590,112029.0
1748330654.021138,594,112029.0
1748330655.0299659,596,112029.0
1748330671.8618815,629,112033.0
1748330675.9210763,637,112034.0
1748330678.9450755,643,112035.0
1748330679.4531152,644,112035.0
1748330686.6285462,658,112037.0
1748330691.2170951,667,112038.0
1748330695.367052,675,112039.0
1748330718.9673903,721,112045.0
1748330720.997853,725,112046.0
1748330741.0812433,764,112051.0
1748330746.6697173,775,112053.0
1748330750.2290905,782,112054.0
1748330753.3522418,788,112055.0
1748330761.4361894,804,112057.0
1748330775.9210734,832,112061.0
1748330788.6337748,857,112064.0
1748330793.217038,866,112065.0
1748330803.3491147,886,112068.0
1748330831.8694606,942,112074.0
1748330860.8850799,999,112081.0
1748330863.4171188,1004,112082.0
1748330868.9931226,1015,112083.0
1748330872.5612185,1022,112084.0
1748330874.5931783,1026,112085.0
1748330875.6082237,1028,112085.0
1748330880.2559,1037,112086.0
1748330889.9233346,1056,112089.0
1748330897.5570748,1071,112091.0
1748330900.6378725,1077,112092.0
1748330911.3417647,1098,112095.0
1748330916.936036,1109,112096.0
1748330917.9509847,1111,112097.0
1748330925.0211673,1125,112098.0
1748330928.6171315,1132,112099.0
1748330938.2451112,1151,112101.0
1748330938.7737706,1152,112102.0
1748330944.8697703,1164,112103.0
1748330949.953699,1174,112104.0
1748330950.9651458,1176,112105.0
1748330955.0399432,1184,112106.0
1748330972.4900873,1218,112110.0
1748330976.1140788,1225,112111.0
1748330986.7891352,1246,112114.0
1748330989.8288128,1252,112115.0
1748330990.8410907,1254,112115.0
1748330992.405086,1257,112115.0
1748330994.437082,1261,112116.0
1748330997.5026884,1267,112116.0
1748330999.5330658,1271,112117.0
1748331002.0876029,1276,112118.0
1748331013.245203,1298,112120.0
1748331027.1536627,1325,112123.0
1748331037.4225829,1345,112126.0
1748331047.1227367,1364,112128.0
1748331052.7358236,1375,112130.0
1748331053.2397768,1376,112130.0
1748331074.1211343,1417,112135.0
1748331085.4062366,1439,112137.0
1748331094.7389884,1457,112137.0
1748331095.246036,1458,112137.0
1748331113.770341,1494,112137.0
1748331117.9404342,1502,112137.0
1748331121.9970827,1510,112137.0
1748331123.5138426,1513,112137.0
1748331141.5607572,1548,112137.0
1748331143.0771005,1551,112137.0
1748331150.2331147,1565,112137.0
1748331151.754294,1568,112137.0
1748331154.4371207,1573,112137.0
1748331160.6127229,1585,112137.0
1748331166.3010888,1596,112137.0
1748331182.150866,1627,112137.0
1748331186.2171228,1635,112137.0
1748331204.1811829,1670,112137.0
1748331211.8477657,1685,112137.0
1748331220.6010525,1702,112137.0
1748331221.6111937,1704,112137.0
1748331223.1612253,1707,112137.0
1748331225.2071927,1711,112137.0
1748331258.1342185,1775,112137.0
1748331259.1451297,1777,112137.0
1748331265.363289,1789,112137.0
1748331266.8977187,1792,112137.0
1748331295.3781238,1847,112137.0
1748331297.4170716,1851,112137.0
1748331302.0730925,1860,112137.0
1748331305.7218788,1867,112137.0
1748331322.2730732,1899,112137.0
1748331323.792239,1902,112137.0
1748331326.866928,1908,112137.0
1748331327.3844736,1909,112137.0
1748331335.0376887,1924,112137.0
1748331341.2490566,1936,112137.0
1748331343.277152,1940,112137.0
1748331345.8100808,1945,112137.0
1748331346.8251314,1947,112137.0
1748331353.579254,1960,112137.0
1748331354.1064355,1961,112137.0
1748331363.3171763,1979,112137.0
1748331410.3486295,2070,112137.0
1748331414.91284,2079,112137.0
1748331420.0055091,2089,112137.0
1748331425.638058,2100,112137.0
1748331433.2971861,2115,112137.0
1748331435.3210878,2119,112137.0
1748331445.7018833,2139,112137.0
1748331474.0662782,2194,112137.0
1748331481.765147,2209,112137.0
1748331484.809202,2215,112137.0
1748331497.021088,2239,112137.0
1748331499.5652053,2244,112137.0
1748331538.005108,2319,112137.0
1748331549.8454056,2342,112137.0
1748331558.5370822,2359,112137.0
1748331576.4690938,2394,112137.0
1748331597.985065,2436,112137.0
1748331600.5479872,2441,112137.0
1748331607.2510536,2454,112137.0
1748331611.408637,2462,112137.0
1748331612.974731,2465,112137.0
1748331623.3091176,2485,112137.0
1748331629.9500833,2498,112137.0
1748331632.4690442,2503,112137.0
1748331639.6738667,2517,112137.0
1748331640.680615,2519,112137.0
1748331646.397084,2530,112137.0
1748331670.5972323,2577,112137.0
1748331671.113892,2578,112137.0
1748331682.0721617,2599,112137.0
1748331696.526534,2627,112137.0
1748331700.584162,2635,112138.0
1748331704.668231,2643,112139.0
1748331718.5891116,2670,112142.0
1748331720.6770952,2674,112143.0
1748331724.2431655,2681,112144.0
1748331725.7639642,2684,112145.0
1748331730.328828,2693,112146.0
1748331737.970655,2708,112148.0
1748331740.5377436,2713,112149.0
1748331742.5618732,2717,112149.0
1748331748.6408715,2729,112151.0
1748331751.169736,2734,112152.0
1748331753.7062676,2739,112153.0
1748331754.236947,2740,112153.0
1748331760.8242104,2753,112156.0
1748331761.3284929,2754,112156.0
1748331761.834167,2755,112156.0
1748331766.9528744,2765,112158.0
1748331768.4678588,2768,112158.0
1748331773.5667539,2778,112160.0
1748331777.106176,2785,112161.0
1748331790.9202142,2812,112166.0
1748331802.2250462,2834,112169.0
1748331807.3312876,2844,112171.0
1748331815.9888246,2861,112174.0
1748331816.495455,2862,112174.0
1748331846.5522451,2921,112184.0
1748331862.2763522,2952,112190.0
1748331863.7961237,2955,112190.0
1748331867.3741093,2962,112192.0
1748331868.8940957,2965,112192.0
1748331872.9435039,2973,112194.0
1748331896.3470857,3019,112201.0
1748331903.958216,3034,112204.0
1748331910.5598574,3047,112206.0
1748331928.8882604,3083,112213.0
