Wall time,Step,Value
1748172456.0250933,172,1668.0
1748172492.5091047,244,1668.0
1748172500.1131392,259,1668.0
1748172605.17774,465,1668.0
1748172628.0660574,510,1668.0
1748172651.6090739,556,1668.0
1748172703.614077,658,1668.0
1748172777.998622,804,1668.0
1748172891.7102275,1026,1668.0
1748172897.38981,1037,1668.0
1748172946.4257178,1132,1668.0
1748172973.0541947,1184,1668.0
1748173017.89707,1271,1668.0
1748173093.04569,1417,1668.0
1748173114.3472323,1458,1668.0
1748173132.9342453,1494,1668.0
1748173141.2131119,1510,1668.0
1748173160.8012407,1548,1668.0
1748173169.465701,1565,1668.0
1748173362.9735038,1940,1668.0
1748173373.2170908,1960,1668.0
1748173632.805741,2462,1668.0
1748173653.9873621,2503,1668.0
1748173692.294948,2577,1668.0
1748173746.7925665,2684,1674.0
1748173751.3639512,2693,1674.0
1748173758.9931457,2708,1674.0
1748173763.596333,2717,1674.0
1748173949.373615,3083,1675.0
1748173960.730124,3105,1675.0
1748174029.973925,3241,1675.0
1748174042.1069396,3265,1675.0
1748174088.4528902,3356,1675.0
1748174195.4665205,3566,1675.0
1748174212.7264588,3600,1675.0
1748174240.130485,3654,1675.0
1748174247.3047001,3668,1675.0
1748174248.8279269,3671,1675.0
1748174372.7120073,3915,1675.0
1748174427.6785686,4023,1675.0
1748174471.3188276,4109,1675.0
1748174477.3922439,4121,1675.0
1748174508.018632,4181,1675.0
1748174531.410498,4227,1675.0
1748174582.8555875,4328,1675.0
1748174702.8614857,4564,1675.0
1748174839.49952,4832,1676.0
1748174970.7646677,5090,1676.0
1748174994.1802056,5136,1676.0
1748175020.2066631,5187,1676.0
1748175026.7777858,5200,1676.0
1748175058.297215,5262,1676.0
1748175075.1289537,5295,1676.0
1748175109.142512,5362,1676.0
1748175156.3124459,5454,1676.0
1748175265.525116,5667,1676.0
1748175350.4412313,5832,1676.0
1748175367.7350338,5866,1676.0
1748175374.486295,5879,1676.0
1748175427.275757,5981,1676.0
1748175435.5570683,5997,1676.0
1748175464.3915553,6053,1676.0
1748175508.36924,6138,1676.0
1748175553.1676078,6225,1676.0
1748175580.913605,6279,1676.0
1748175608.9820845,6334,1676.0
1748175626.88908,6369,1676.0
1748175729.4781506,6569,1676.0
1748175812.0371647,6730,1676.0
1748175822.3850558,6750,1676.0
1748175873.9700418,6850,1676.0
1748175909.6069944,6919,1676.0
1748175946.6732414,6991,1676.0
1748175979.515449,7054,1676.0
1748176081.8051746,7253,1676.0
1748176176.0735898,7436,1676.0
1748176190.4491556,7464,1676.0
1748176231.2551272,7543,1676.0
1748176282.9455938,7644,1676.0
1748176327.0540726,7730,1679.0
1748176359.5590608,7794,1682.0
1748176457.3480825,7986,1683.0
1748176526.3428712,8122,1683.0
1748176612.1511292,8291,1683.0
1748176743.0552802,8548,1683.0
1748176746.099114,8554,1683.0
1748176778.5827131,8618,1683.0
1748176799.3993034,8659,1683.0
1748176817.1596274,8694,1683.0
1748176832.3755956,8724,1683.0
1748176846.6029913,8752,1683.0
1748176859.0099862,8776,1683.0
1748176860.0207574,8778,1683.0
1748176910.522369,8877,1683.0
1748177002.4596708,9058,1683.0
1748177050.2166557,9152,1683.0
1748177101.1039433,9252,1683.0
1748177120.845159,9291,1683.0
1748177139.1792943,9327,1683.0
1748177155.394578,9359,1683.0
1748177251.2360237,9547,1683.0
1748177335.1849825,9712,1683.0
1748177355.9986405,9753,1683.0
1748177356.5048125,9754,1683.0
1748177398.7149315,9837,1683.0
1748177413.9296327,9867,1683.0
1748177427.663818,9894,1683.0
1748177439.6509604,9917,1684.0
1748177455.8899682,9949,1684.0
1748177468.048266,9973,1684.0
1748177471.089068,9979,1684.0
1748177513.9109092,10063,1684.0
1748177527.5836434,10090,1684.0
1748177543.3773007,10121,1684.0
1748177578.989137,10191,1684.0
1748177655.90106,10342,1684.0
1748177682.8373463,10395,1684.0
1748177708.1731794,10445,1684.0
1748177714.7731764,10458,1684.0
1748177747.0537906,10518,1684.0
1748177769.2450407,10561,1684.0
1748177811.261207,10643,1684.0
1748177812.317089,10645,1684.0
1748177844.3010964,10707,1684.0
1748177853.0960643,10724,1684.0
1748178006.6654415,11023,1684.0
1748178055.4442053,11118,1684.0
1748178106.8203592,11218,1684.0
1748178164.960729,11331,1684.0
1748178197.4925845,11394,1684.0
1748178416.7471406,11819,1684.0
1748178441.7134874,11867,1684.0
1748178524.4130335,12027,1684.0
1748178549.5880172,12076,1684.0
1748178672.633748,12316,1684.0
1748178692.2080824,12354,1684.0
1748178714.802676,12398,1684.0
1748178715.8571217,12400,1684.0
1748178754.9654105,12476,1684.0
1748178874.4001312,12708,1686.0
1748178972.4119332,12901,1691.0
1748178974.440022,12905,1691.0
1748178994.2151818,12944,1691.0
1748179177.0875134,13304,1691.0
1748179219.6521685,13388,1691.0
1748179287.5865364,13522,1691.0
1748179301.820728,13550,1691.0
1748179338.8585958,13623,1691.0
1748179348.510302,13642,1691.0
1748179351.031092,13647,1691.0
1748179429.5719326,13802,1691.0
1748179453.559862,13849,1691.0
1748179515.4031422,13971,1691.0
1748179519.9646087,13980,1691.0
1748179553.5088701,14046,1691.0
1748179625.8725412,14188,1691.0
1748179635.0118384,14206,1691.0
1748179665.0044982,14265,1691.0
1748179713.8387191,14361,1691.0
1748179858.2491245,14645,1691.0
1748179909.0426006,14745,1691.0
1748179963.071772,14851,1691.0
1748179969.6931453,14864,1691.0
1748180048.2419357,15019,1692.0
1748180071.5707722,15065,1692.0
1748180074.096386,15070,1692.0
1748180101.7224789,15124,1692.0
1748180132.727749,15185,1692.0
1748180227.130159,15371,1692.0
1748180349.5324059,15610,1692.0
1748180363.9601476,15638,1692.0
1748180676.0260215,16241,1692.0
1748180754.0776775,16392,1692.0
1748180982.0170364,16834,1692.0
1748180998.5039897,16866,1692.0
1748181005.645031,16880,1692.0
1748181007.1811106,16883,1692.0
1748181019.4659266,16907,1692.0
1748181039.9410875,16947,1692.0
1748181129.2672462,17120,1692.0
1748181132.902208,17127,1692.0
1748181203.1026704,17263,1692.0
1748181270.925241,17394,1692.0
1748181358.2703762,17563,1692.0
1748181394.2287738,17632,1692.0
1748181427.9301028,17697,1692.0
1748181445.3601906,17731,1692.0
1748181584.881368,18005,1698.0
1748181643.676887,18121,1699.0
1748181647.737581,18129,1699.0
1748181649.7636113,18133,1699.0
1748181651.801885,18137,1699.0
1748181788.0534658,18405,1699.0
1748181826.8574307,18481,1699.0
1748181968.3432832,18759,1699.0
1748181971.3838837,18765,1699.0
1748181986.5897882,18795,1699.0
1748182042.1128254,18904,1699.0
1748182146.3723493,19109,1699.0
1748182148.3998759,19113,1699.0
1748182197.0696943,19209,1699.0
1748182252.8434703,19319,1699.0
1748182282.3143425,19377,1699.0
1748182345.3277762,19501,1699.0
1748182368.1211026,19546,1699.0
1748182404.269916,19617,1699.0
1748182518.04776,19841,1699.0
1748182559.1268556,19922,1699.0
1748182598.5347302,19999,1699.0
1748182849.8051476,20493,1700.0
1748182893.8734984,20578,1700.0
1748182914.551172,20618,1700.0
1748182929.0410767,20646,1700.0
1748182988.1931095,20760,1700.0
1748183029.9998972,20841,1700.0
1748183095.2771091,20968,1700.0
1748183100.965612,20979,1700.0
1748183130.2075083,21036,1700.0
1748183139.760163,21052,1700.0
1748183179.2701318,21129,1700.0
1748183250.5422244,21267,1700.0
1748183273.4050713,21311,1700.0
1748183462.4691656,21676,1700.0
1748183661.7090988,22063,1700.0
1748183712.929947,22162,1700.0
1748183787.758646,22307,1700.0
1748183992.080498,22702,1700.0
1748184019.8961825,22756,1702.0
1748184180.1686375,23071,1707.0
1748184197.9502358,23106,1707.0
1748184350.4729016,23406,1707.0
1748184350.978652,23407,1707.0
1748184398.227186,23500,1707.0
1748184443.553226,23589,1707.0
1748184844.6227143,24378,1707.0
1748184890.7885287,24469,1707.0
1748184892.8139374,24473,1707.0
1748184902.477069,24492,1707.0
1748185010.002687,24704,1707.0
1748185017.1243024,24718,1707.0
1748185037.4705963,24758,1707.0
