Wall time,Step,Value
1748272358.9731288,18,60.0
1748272373.7050705,47,60.0
1748272381.2890542,62,60.0
1748272381.79516,63,60.0
1748272394.9490342,89,60.0
1748272402.0530615,103,60.0
1748272404.0822718,107,60.0
1748272414.6631093,128,60.0
1748272432.9231946,164,60.0
1748272436.999752,172,60.0
1748272446.6079004,191,60.0
1748272452.692926,203,60.0
1748272465.8534813,229,60.0
1748272473.4530916,244,60.0
1748272481.0664277,259,60.0
1748272492.7581053,282,60.0
1748272494.2819247,285,60.0
1748272510.0536468,316,60.0
1748272511.5724068,319,60.0
1748272535.4490588,366,60.0
1748272545.6892216,386,60.0
1748272553.7982676,402,60.0
1748272560.4501252,415,60.0
1748272571.709082,437,60.0
1748272576.3213422,446,60.0
1748272586.02014,465,60.0
1748272591.155742,475,60.0
1748272594.1966574,481,60.0
1748272609.0684497,510,60.0
1748272620.7210777,533,60.0
1748272623.3277447,538,60.0
1748272624.338288,540,60.0
1748272632.4990728,556,60.0
1748272635.577093,562,60.0
1748272651.881068,594,60.0
1748272652.8953407,596,60.0
1748272673.8306892,637,60.0
1748272676.965724,643,60.0
1748272677.4730668,644,60.0
1748272684.5714648,658,60.0
1748272693.263132,675,60.0
1748272716.7031326,721,60.0
1748272738.5537171,764,60.0
1748272744.1766582,775,60.0
1748272758.953104,804,60.0
1748272786.0435932,857,60.0
1748272790.6127837,866,60.0
1748272800.7890637,886,60.0
1748272829.3965657,942,60.0
1748272858.4610453,999,60.0
1748272866.553078,1015,60.0
1748272870.1131172,1022,60.0
1748272872.1653233,1026,60.0
1748272877.7960882,1037,60.0
1748272887.524744,1056,60.0
1748272895.2142656,1071,60.0
1748272898.245319,1077,60.0
1748272914.4651766,1109,60.0
1748272915.477829,1111,60.0
1748272922.5771372,1125,60.0
1748272926.1251113,1132,60.0
1748272935.8231509,1151,60.0
1748272936.3315523,1152,60.0
1748272942.416787,1164,60.0
1748272947.5611362,1174,60.0
1748272948.5739956,1176,60.0
1748272952.7681055,1184,60.0
1748272970.0522854,1218,60.0
1748272987.3530498,1252,60.0
1748272988.3930779,1254,60.0
1748272989.9089482,1257,60.0
1748272991.9577532,1261,60.0
1748272995.0000253,1267,60.0
1748272997.0318594,1271,60.0
1748273024.609284,1325,60.0
1748273034.7250652,1345,60.0
1748273050.1850533,1375,60.0
1748273050.6930494,1376,60.0
1748273071.572163,1417,60.0
1748273091.959072,1457,60.0
1748273092.4622266,1458,60.0
1748273110.8050609,1494,60.0
1748273114.8891704,1502,60.0
1748273118.9383013,1510,60.0
1748273120.491672,1513,60.0
1748273138.3167732,1548,60.0
1748273139.8417804,1551,60.0
1748273147.043146,1565,60.0
