Wall time,Step,Value
1748272358.973299,18,162.20803833007812
1748272373.7052426,47,162.20803833007812
1748272381.28923,62,162.20803833007812
1748272381.7953334,63,162.20803833007812
1748272394.9492078,89,162.20803833007812
1748272402.0532296,103,162.20803833007812
1748272404.0824344,107,162.20803833007812
1748272414.6632757,128,162.20803833007812
1748272432.9233625,164,162.20803833007812
1748272436.9999096,172,162.20803833007812
1748272446.6080618,191,162.20803833007812
1748272452.693093,203,162.20803833007812
1748272465.8536484,229,162.20803833007812
1748272473.4532564,244,162.20803833007812
1748272481.066606,259,162.20803833007812
1748272492.758272,282,162.20803833007812
1748272494.28209,285,162.20803833007812
1748272510.0538096,316,162.20803833007812
1748272511.5725887,319,162.20803833007812
1748272535.4492388,366,166.44244384765625
1748272545.6893907,386,128.50250244140625
1748272553.7984946,402,247.56658935546875
1748272560.450303,415,191.86087036132812
1748272571.7092648,437,227.96096801757812
1748272576.321567,446,224.12713623046875
1748272586.0203428,465,170.70608520507812
1748272591.1559093,475,189.402587890625
1748272594.1968236,481,231.34689331054688
1748272609.0686338,510,130.98834228515625
1748272620.7212443,533,180.8575439453125
1748272623.3279104,538,178.90118408203125
1748272624.338454,540,178.90118408203125
1748272632.4992418,556,229.39202880859375
1748272635.57726,562,135.29574584960938
1748272651.8812373,594,173.76425170898438
1748272652.8955028,596,173.76425170898438
1748272673.8308547,637,190.13742065429688
1748272676.9658945,643,225.25631713867188
1748272677.4732342,644,225.25631713867188
1748272684.571627,658,263.27716064453125
1748272693.2632957,675,207.37811279296875
1748272716.703301,721,171.15805053710938
1748272738.553879,764,183.76416015625
1748272744.1769316,775,199.42027282714844
1748272758.9532692,804,85.84320068359375
1748272786.0437553,857,199.14120483398438
1748272790.6129763,866,182.0750274658203
1748272800.7892373,886,130.2643585205078
1748272829.3967454,942,200.47064208984375
1748272858.4612088,999,144.78123474121094
1748272866.5532444,1015,201.44300842285156
1748272870.113287,1022,145.0181427001953
1748272872.1654842,1026,220.2978973388672
1748272877.7962515,1037,166.45904541015625
1748272887.524913,1056,270.9156494140625
1748272895.2144585,1071,181.09059143066406
1748272898.2454932,1077,181.09059143066406
1748272914.4653425,1109,232.21966552734375
1748272915.4779873,1111,232.21966552734375
1748272922.5773122,1125,248.8818359375
1748272926.1252778,1132,71.78101348876953
1748272935.8233411,1151,75.35061645507812
1748272936.3317184,1152,75.35061645507812
1748272942.4169831,1164,103.77737426757812
1748272947.5613139,1174,166.05514526367188
1748272948.5741746,1176,166.05514526367188
1748272952.7682781,1184,154.05728149414062
1748272970.0524464,1218,220.79013061523438
1748272987.3532276,1252,141.88980102539062
1748272988.393242,1254,141.88980102539062
1748272989.9091122,1257,141.88980102539062
1748272991.9579203,1261,188.42349243164062
1748272995.0001955,1267,188.42349243164062
1748272997.032031,1271,235.86587524414062
1748273024.6094542,1325,182.74107360839844
1748273034.7252288,1345,189.28140258789062
1748273050.1852112,1375,180.764404296875
1748273050.6932147,1376,180.764404296875
1748273071.5723274,1417,238.52096557617188
1748273091.959235,1457,54.18467712402344
1748273092.4623988,1458,202.62152099609375
1748273110.8052423,1494,161.18479919433594
1748273114.8893373,1502,153.9981231689453
1748273118.9384675,1510,145.60067749023438
1748273120.4918518,1513,223.04855346679688
1748273138.317306,1548,199.65145874023438
1748273139.8419435,1551,199.65145874023438
1748273147.0433254,1565,238.01040649414062
1748273148.5733812,1568,238.01040649414062
1748273157.329208,1585,252.2072296142578
1748273162.969241,1596,175.06350708007812
1748273178.7534873,1627,137.15406799316406
1748273182.8505259,1635,175.009765625
1748273200.6568816,1670,71.5830078125
1748273208.295329,1685,226.7974090576172
1748273217.0397737,1702,173.99072265625
1748273218.0552945,1704,173.99072265625
1748273221.5972807,1711,72.2921142578125
1748273255.3812132,1777,116.92012023925781
