Wall time,Step,Value
1747243668.773654,465,1.0
1747243767.5952451,658,1.0
1747244011.3729951,1132,1.0
1747244426.6334875,1940,1.0
1747244436.944848,1960,1.0
1747244813.9220648,2693,1.0
1747244826.377049,2717,1.0
1747245107.6615927,3265,1.0
1747245546.784993,4121,1.0
1747245577.6918895,4181,1.0
1747246131.3890626,5262,1.0
1747246148.107157,5295,1.0
1747246182.0189278,5362,1.0
1747246228.7591364,5454,1.0
1747246421.1339467,5832,1.0
1747246438.5778942,5866,1.0
1747246505.1856434,5997,1.0
1747246533.7237172,6053,1.0
1747246648.4868622,6279,1.0
1747246676.565111,6334,1.0
1747246877.5064821,6730,1.0
1747246938.4797344,6850,1.0
1747247009.9796553,6991,1.0
1747247237.3970234,7436,1.0
1747247251.7809758,7464,1.0
1747247344.2579794,7644,1.0
1747247677.5929546,8291,1.0
1747247809.7289846,8548,1.0
1747247812.8234384,8554,1.0
1747247885.0016475,8694,1.0
1747247914.5570588,8752,1.0
1747248120.945724,9152,1.0
1747248172.1324618,9252,1.0
1747248192.2663898,9291,1.0
1747248407.9446933,9712,1.0
1747248429.124659,9753,1.0
1747248472.3904028,9837,1.0
1747248501.719984,9894,1.0
1747248513.4384952,9917,1.0
1747248529.8398266,9949,1.0
1747248545.1377153,9979,1.0
1747248588.5169933,10063,1.0
1747248654.0809925,10191,1.0
1747248783.9661946,10445,-1.0
1747248821.2470677,10518,-1.0
1747248886.01495,10645,-1.0
1747249080.8873894,11023,-1.0
1747249130.0049734,11118,-1.0
1747249491.6802537,11819,-1.0
1747249599.0087128,12027,-1.0
1747249624.117952,12076,-1.0
1747249767.417755,12354,-1.0
1747249830.1560977,12476,-1.0
1747250051.7443717,12905,-1.0
1747250255.2058866,13304,-1.0
1747250297.8495998,13388,1.0
1747250366.0639398,13522,1.0
1747250508.1323268,13802,1.0
1747250532.0298204,13849,1.0
1747250594.1359482,13971,1.0
1747250936.0838764,14645,1.0
1747251041.1669302,14851,1.0
1747251150.1291003,15065,1.0
1747251308.085013,15371,1.0
1747251431.9821827,15610,1.0
1747251756.5962605,16241,1.0
1747252077.335494,16866,1.0
1747252086.0170667,16883,1.0
1747252098.1729586,16907,1.0
1747252721.8774436,18121,1.0
1747252726.102058,18129,1.0
1747252730.2090328,18137,1.0
1747252907.5213232,18481,1.0
1747253050.8408606,18759,-1.0
1747253069.156634,18795,-1.0
1747253282.521066,19209,-1.0
1747253339.3994126,19319,-1.0
1747253369.3010106,19377,-1.0
1747253433.141573,19501,-1.0
1747253456.2529936,19546,-1.0
1747253492.858151,19617,-1.0
1747254008.3120859,20618,-1.0
1747254022.6619306,20646,-1.0
1747254122.98102,20841,-1.0
1747254187.9818687,20968,-1.0
1747254222.9649434,21036,1.0
1747254340.174901,21267,1.0
1747254795.0677433,22162,1.0
1747255069.2076566,22702,1.0
1747255477.1897333,23500,1.0
1747255975.8672874,24469,1.0
1747256125.2553174,24758,1.0
1747256218.095481,24938,1.0
1747256245.468006,24991,1.0
1747256477.905945,25444,1.0
1747256583.5287156,25649,-1.0
1747256726.9530222,25929,-1.0
1747257094.148084,26646,-1.0
1747257433.9270816,27308,-1.0
1747257735.5410788,27894,-1.0
1747257792.9800675,28006,-1.0
1747257842.473045,28102,-1.0
1747258198.657058,28794,1.0
1747258463.3978124,29310,1.0
1747258554.8235397,29490,1.0
1747258592.8554096,29565,1.0
1747258628.863216,29636,1.0
1747258649.6055818,29677,1.0
1747258727.8715265,29831,1.0
1747258841.6754074,30055,1.0
1747258854.4115593,30080,1.0
1747258966.2670412,30300,1.0
1747259300.8401644,30959,1.0
1747259304.8856277,30967,1.0
1747259513.5221286,31376,1.0
1747259530.7889922,31410,1.0
1747259658.9010735,31660,1.0
1747259809.797709,31953,1.0
1747259841.176983,32014,1.0
1747260252.421083,32811,1.0
1747260259.0284507,32824,1.0
1747260711.2783482,33701,1.0
1747260763.700975,33803,1.0
1747260795.3276749,33864,1.0
1747261353.279802,34951,1.0
1747261361.4391315,34967,1.0
1747261450.324193,35140,1.0
1747261489.9330165,35217,1.0
1747261623.6369925,35477,1.0
1747261661.8410418,35551,1.0
1747261740.8982446,35704,1.0
1747261848.9366782,35913,1.0
1747262250.3066323,36694,-1.0
1747262351.4807267,36891,-1.0
1747262405.7730987,36996,-1.0
1747262441.176091,37065,-1.0
1747262501.1929944,37182,-1.0
1747262751.909066,37674,-1.0
1747262789.945425,37749,-1.0
1747263113.0246549,38386,-1.0
1747263113.5279505,38387,-1.0
1747263124.168803,38408,-1.0
1747263326.046446,38805,-1.0
1747263343.28053,38839,-1.0
1747263437.8642926,39025,-1.0
1747263725.7169585,39588,-1.0
1747263789.4969947,39712,-1.0
1747263992.1811604,40110,-1.0
1747264056.9730148,40236,-1.0
1747264063.6180432,40249,-1.0
1747264106.1629384,40332,-1.0
1747264149.3980713,40416,-1.0
1747264212.8589618,40540,-1.0
1747264252.7641168,40617,-1.0
1747264419.9210637,40942,-1.0
1747264641.652998,41374,-1.0
1747264692.5090108,41473,-1.0
1747264947.1345174,41968,1.0
1747264969.7230935,42012,1.0
1747265030.925196,42131,1.0
1747265200.8003383,42461,1.0
1747265238.4310544,42535,1.0
1747265402.244231,42855,1.0
1747265595.6157465,43231,1.0
1747266123.516249,44255,1.0
1747266137.874035,44283,1.0
1747266171.609073,44349,1.0
1747266230.5430577,44463,1.0
1747266261.133034,44522,1.0
1747266358.6689801,44711,1.0
1747266365.445767,44724,1.0
1747266368.5216024,44730,1.0
1747266384.5089889,44761,1.0
1747266494.8730292,44976,1.0
1747267265.5480826,46492,1.0
1747267468.0058262,46890,1.0
1747267556.733016,47063,1.0
1747267558.845967,47067,1.0
1747267567.036998,47083,1.0
1747267615.8858755,47178,1.0
1747267681.1090388,47304,1.0
1747267847.1010985,47625,1.0
1747268039.6721385,47999,1.0
1747268136.686607,48189,1.0
1747268166.1420667,48247,1.0
1747268638.633054,49165,1.0
1747268715.4430697,49314,1.0
1747268802.4541507,49483,1.0
1747268941.0843036,49752,1.0
1747269203.8820667,50261,-1.0
1747269399.3420527,50639,-1.0
1747269429.3411584,50697,-1.0
1747269995.516406,51797,-1.0
1747270066.4049845,51936,-1.0
1747270084.3137336,51971,-1.0
1747270105.7016525,52013,-1.0
1747270215.713045,52229,-1.0
1747270233.0621235,52263,-1.0
1747270278.476935,52352,1.0
1747270284.5609992,52364,1.0
1747270302.462391,52399,1.0
1747270591.1769543,52967,1.0
1747270649.4619694,53082,1.0
1747270924.346694,53623,1.0
1747271136.5273435,54041,1.0
1747271419.8860922,54592,1.0
1747271509.6543765,54766,1.0
1747271670.8926737,55079,1.0
1747271706.625051,55148,1.0
1747271819.1942055,55367,1.0
1747271886.8610237,55499,1.0
1747271931.6771715,55586,1.0
1747271953.641006,55629,1.0
1747271999.4701073,55718,1.0
1747272135.5810862,55982,1.0
1747272393.017069,56481,1.0
1747272625.3558455,56932,1.0
1747272639.4173908,56959,1.0
1747272890.8869755,57451,1.0
1747273145.1669092,57944,1.0
1747273380.9450219,58405,1.0
1747273488.900231,58615,1.0
1747273509.651122,58655,1.0
1747273617.3889735,58865,1.0
1747273715.291964,59057,1.0
1747273968.284495,59553,1.0
1747274196.5053651,60001,1.0
1747274338.186497,60280,1.0
1747274414.9575608,60431,1.0
1747274685.4151883,60958,1.0
1747274911.7770762,61398,1.0
1747275088.6793823,61742,1.0
1747275172.2621622,61904,1.0
1747275216.702042,61990,1.0
1747275398.0283315,62344,1.0
1747275419.3530533,62386,1.0
1747276026.842045,63568,1.0
1747276054.7377067,63622,1.0
1747276198.9816318,63905,1.0
1747276293.973019,64091,1.0
1747276722.913024,64928,1.0
1747276973.0148175,65417,-1.0
1747276987.5480936,65445,-1.0
