Wall time,Step,Value
1747243668.7737634,465,1.0000499486923218
1747243767.595356,658,1.0000499486923218
1747244011.3731027,1132,1.0000499486923218
1747244426.6336014,1940,1.0000499486923218
1747244436.944956,1960,1.0000499486923218
1747244813.9221752,2693,1.0000499486923218
1747244826.377159,2717,1.0000499486923218
1747245107.6616983,3265,1.0000499486923218
1747245546.785101,4121,1.0000499486923218
1747245577.692002,4181,1.0000499486923218
1747246131.3891733,5262,0.997172474861145
1747246148.1072636,5295,0.9945101141929626
1747246182.0190368,5362,0.9950541853904724
1747246228.759268,5454,0.9958454966545105
1747246421.1343606,5832,0.9901955723762512
1747246438.578316,5866,0.9904897212982178
1747246505.186048,5997,0.9916172623634338
1747246533.7241306,6053,0.9921074509620667
1747246648.487023,6279,0.9911041855812073
1747246676.5655136,6334,0.9915929436683655
1747246877.5068898,6730,0.9949166774749756
1747246938.4799979,6850,0.9959431290626526
1747247009.9800694,6991,0.9971650838851929
1747247237.3971357,7436,1.0000488758087158
1747247251.7810872,7464,1.0000488758087158
1747247344.258093,7644,1.0000488758087158
1747247677.5930717,8291,1.0000488758087158
1747247809.7290936,8548,1.0000488758087158
1747247812.8235471,8554,1.0000488758087158
1747247885.001757,8694,1.0000488758087158
1747247914.5571678,8752,1.0000488758087158
1747248120.9458427,9152,1.0000488758087158
1747248172.1326075,9252,1.0000488758087158
1747248192.2664998,9291,1.0000488758087158
1747248407.9448104,9712,1.0000488758087158
1747248429.1247702,9753,1.0000488758087158
1747248472.3905134,9837,1.0000488758087158
1747248501.720093,9894,1.0000488758087158
1747248513.4386048,9917,1.0000488758087158
1747248529.8399389,9949,1.0000488758087158
1747248545.1378496,9979,1.0000488758087158
1747248588.517103,10063,1.0000488758087158
1747248654.0810997,10191,1.0000488758087158
1747248783.966304,10445,0.9981480836868286
1747248821.2471848,10518,0.9986354112625122
1747248886.0150619,10645,0.9994639158248901
1747249080.8874996,11023,1.0000487565994263
1747249130.0050805,11118,1.0000487565994263
1747249491.6803632,11819,1.0000487565994263
1747249599.0088222,12027,1.0000487565994263
1747249624.1180615,12076,1.0000487565994263
1747249767.4178636,12354,1.0000487565994263
1747249830.1562066,12476,1.0000487565994263
1747250051.7444832,12905,1.0000487565994263
1747250255.2060003,13304,0.9938161373138428
1747250297.850013,13388,0.9916662573814392
1747250366.0641057,13522,0.992774248123169
1747250508.1324937,13802,0.9922666549682617
1747250532.0301952,13849,0.9926509261131287
1747250594.1360593,13971,0.9937076568603516
1747250936.0842848,14645,0.9965036511421204
1747251041.1673303,14851,0.9982278943061829
1747251150.1292615,15065,1.0
1747251308.0851228,15371,1.0000479221343994
1747251431.9822946,15610,1.0000479221343994
1747251756.5963697,16241,0.9983762502670288
1747252077.335628,16866,1.0000478029251099
1747252086.0171776,16883,1.0000478029251099
1747252098.1730692,16907,1.0000478029251099
1747252721.8775547,18121,1.0000478029251099
1747252726.102167,18129,1.0000478029251099
1747252730.2091448,18137,1.0000478029251099
1747252907.5214486,18481,1.0000478029251099
1747253050.8409748,18759,1.0000478029251099
1747253069.1567423,18795,1.0000478029251099
1747253282.5211847,19209,1.0000478029251099
1747253339.3995245,19319,1.0000478029251099
1747253369.3011281,19377,1.0000478029251099
1747253433.1416805,19501,1.0000478029251099
1747253456.2531197,19546,1.0000478029251099
1747253492.8582618,19617,1.0000478029251099
1747254008.3121953,20618,1.0000478029251099
1747254022.6620412,20646,1.0000478029251099
1747254122.9811294,20841,1.0000478029251099
1747254187.9819798,20968,0.9976665377616882
1747254222.9650524,21036,0.9924238920211792
1747254340.1750135,21267,0.9887000322341919
1747254795.0681424,22162,0.9905426502227783
1747255069.2080624,22702,0.9950371980667114
1747255477.1898522,23500,1.0000468492507935
1747255975.867399,24469,1.0000468492507935
1747256125.2554305,24758,1.0000468492507935
1747256218.0955908,24938,1.0000468492507935
1747256245.4681146,24991,1.0000468492507935
1747256477.9060552,25444,1.0000468492507935
1747256583.5288243,25649,1.0000468492507935
1747256726.9531555,25929,0.9985060095787048
1747257094.1482186,26646,1.000046730041504
1747257433.9271908,27308,1.000046730041504
1747257735.5412104,27894,1.000046730041504
1747257792.9801764,28006,1.000046730041504
1747257842.4731567,28102,1.000046730041504
1747258198.6571677,28794,1.000046730041504
1747258463.3979228,29310,0.9958679676055908
1747258554.823658,29490,0.9945367574691772
1747258592.855768,29565,0.9923819303512573
1747258628.8635297,29636,0.9901928901672363
1747258649.6059973,29677,0.9905152320861816
1747258727.8716462,29831,0.9890261292457581
1747258841.6758583,30055,0.9908168315887451
1747258854.4119954,30080,0.9910464286804199
1747258966.2672064,30300,0.992837131023407
1747259300.8402758,30959,0.9982092976570129
1747259304.885957,30967,0.998301088809967
1747259513.5222368,31376,0.9982600212097168
1747259530.789098,31410,0.9985347390174866
1747259658.9011917,31660,1.0000457763671875
1747259809.7978184,31953,1.0000457763671875
1747259841.1770897,32014,1.0000457763671875
1747260252.4211924,32811,1.0000457763671875
1747260259.0285606,32824,1.0000457763671875
1747260711.2784562,33701,1.0000457763671875
1747260763.701085,33803,1.0000457763671875
1747260795.3277907,33864,1.0000457763671875
1747261353.2799106,34951,1.000045657157898
1747261361.439244,34967,1.000045657157898
1747261450.3243015,35140,1.000045657157898
1747261489.9331257,35217,1.000045657157898
1747261623.637102,35477,1.000045657157898
1747261661.8411527,35551,1.000045657157898
1747261740.8983543,35704,1.000045657157898
1747261848.9368203,35913,1.000045657157898
1747262250.3067431,36694,1.000045657157898
1747262351.48084,36891,1.000045657157898
1747262405.7732127,36996,1.000045657157898
1747262441.1762068,37065,1.000045657157898
1747262501.1931024,37182,0.9976775050163269
1747262751.9091775,37674,0.995561420917511
1747262789.945538,37749,0.9934956431388855
1747263113.0248158,38386,0.993126392364502
1747263113.528114,38387,0.993126392364502
1747263124.169209,38408,0.9933061003684998
1747263326.0466099,38805,0.99649578332901
1747263343.280972,38839,0.9967653751373291
1747263437.8644574,39025,0.9982479214668274
1747263725.7170684,39588,1.0000449419021606
1747263789.4971023,39712,1.0000449419021606
1747263992.1812716,40110,0.9999104142189026
1747264056.9731252,40236,1.000044822692871
1747264063.6181524,40249,1.000044822692871
1747264106.1630502,40332,1.000044822692871
1747264149.3981802,40416,1.000044822692871
1747264212.859073,40540,1.000044822692871
1747264252.7642276,40617,1.000044822692871
1747264419.921199,40942,1.000044822692871
1747264641.6531072,41374,1.000044822692871
1747264692.509133,41473,1.000044822692871
1747264947.1346376,41968,1.000044822692871
1747264969.7232318,42012,1.000044822692871
1747265030.9253294,42131,1.000044822692871
1747265200.8004506,42461,0.9976317286491394
1747265238.43117,42535,0.9980785846710205
1747265402.2443457,42855,1.0000447034835815
1747265595.615857,43231,1.0000447034835815
1747266123.5163596,44255,1.0000447034835815
1747266137.8741436,44283,1.0000447034835815
1747266171.6091912,44349,1.0000447034835815
1747266230.543172,44463,1.0000447034835815
1747266261.1331546,44522,1.0000447034835815
1747266358.6690912,44711,1.0000447034835815
1747266365.445875,44724,1.0000447034835815
1747266368.5217402,44730,1.0000447034835815
1747266384.5090992,44761,1.0000447034835815
1747266494.8731377,44976,1.0000447034835815
1747267265.5486264,46492,0.995910108089447
1747267468.006225,46890,0.9990764856338501
1747267556.7331269,47063,1.0000439882278442
1747267558.8460789,47067,1.0000439882278442
1747267567.0371082,47083,1.0000439882278442
1747267615.8859847,47178,1.0000439882278442
1747267681.1091473,47304,1.0000439882278442
1747267847.1012118,47625,1.0000439882278442
1747268039.6725001,47999,0.9975437521934509
1747268136.6867187,48189,0.9986841678619385
1747268166.1421819,48247,0.9990350604057312
1747268638.6331627,49165,1.0000438690185547
1747268715.4433482,49314,1.0000438690185547
1747268802.4542584,49483,1.0000438690185547
1747268941.0844147,49752,1.0000438690185547
1747269203.8821783,50261,1.0000438690185547
1747269399.3421652,50639,1.0000438690185547
1747269429.3412688,50697,1.0000438690185547
1747269995.516541,51797,0.9984251260757446
1747270066.4050927,51936,0.9992563128471375
1747270084.313844,51971,0.9994750618934631
1747270105.701761,52013,0.9997375011444092
1747270215.713153,52229,0.9984292387962341
1747270233.062239,52263,0.9986473917961121
1747270278.4770436,52352,0.9966055750846863
1747270284.561109,52364,0.9966926574707031
1747270302.462739,52399,0.9943140149116516
1747270591.1770642,52967,0.9986110329627991
1747270649.4623713,53082,0.996839702129364
1747270924.3468037,53623,0.9957793354988098
1747271136.5277512,54041,0.9989233016967773
1747271419.8862038,54592,1.0000430345535278
1747271509.654488,54766,1.0000430345535278
1747271670.8928008,55079,1.0000430345535278
1747271706.6253188,55148,1.0000430345535278
1747271819.194318,55367,1.0000430345535278
1747271886.8611298,55499,1.0000430345535278
1747271931.6772826,55586,1.0000430345535278
1747271953.6411138,55629,1.0000430345535278
1747271999.470215,55718,1.0000430345535278
1747272135.581197,55982,1.0000430345535278
1747272393.0171828,56481,1.0000430345535278
1747272625.3561935,56932,1.0000430345535278
1747272639.417498,56959,1.0000430345535278
1747272890.8870852,57451,0.9998281598091125
1747273145.167018,57944,1.0000429153442383
1747273380.945142,58405,0.9997429251670837
1747273488.9003525,58615,1.0000427961349487
1747273509.651235,58655,1.0000427961349487
1747273617.389084,58865,0.9980341196060181
1747273715.2920794,59057,0.9991452693939209
1747273968.2846437,59553,0.9968535900115967
1747274196.5054762,60001,0.9974129796028137
1747274338.1869495,60280,0.996911883354187
1747274414.9579759,60431,0.9980117678642273
1747274685.4152982,60958,1.0000423192977905
1747274911.7771852,61398,1.0000423192977905
1747275088.6794937,61742,1.0000423192977905
1747275172.2622733,61904,1.0000423192977905
1747275216.7021563,61990,1.0000423192977905
1747275398.0284421,62344,0.9983121752738953
1747275419.3531618,62386,0.9985653162002563
1747276026.842155,63568,1.000042200088501
1747276054.7378185,63622,1.000042200088501
1747276198.9817433,63905,0.9985268712043762
1747276293.973127,64091,0.9997053742408752
1747276722.913132,64928,0.9975292086601257
1747276973.0149286,65417,1.0000418424606323
1747276987.5482125,65445,1.0000418424606323
1747277129.4931424,65722,0.9978278279304504
1747277190.257147,65841,0.996041476726532
1747277198.9578524,65858,0.9961248636245728
1747277237.1131043,65933,0.9966248869895935
1747277248.816882,65956,0.9967498779296875
1747277388.0712078,66230,0.9961760640144348
1747277419.5497313,66292,0.9966332912445068
1747277602.4569361,66652,0.9991686940193176
1747277608.621233,66664,0.9992518424987793
1747277616.7171044,66680,0.9993765354156494
1747278044.8451195,67511,1.0000416040420532
1747278211.1184983,67834,1.0000416040420532
